id,90dayslate,revolve_util,debt_ratio,credit_lines,income,30dayslate,delinquent
157204,1,0.63,0.071,3,2015.410879,0,0
157198,0,0.35,0.241,3,2340.591916,0,0
157236,0,0.18,0.834,3,4842.573577,0,0
157216,0,0.42,0.042,6,5462.259563,0,0
157250,0,0.25,0.245,3,4791.443427,0,0
157244,0,0.38,0.128,4,1287.44404,0,0
157316,0,0.12,0.261,6,3701.642028,0,0
157262,0,0.18,0.318,5,2609.866899,0,0
157330,0,0.21,0.163,4,2186.613071,0,0
157328,0,0.39,0.042,6,3440.013951,1,0
157342,0,0.52,0.247,5,3472.701587,1,0
157340,0,0.27,0.754,7,2940.588076,0,0
157428,0,0.4,0.045,4,4359.136519,0,0
157426,0,0.13,1.108,4,3400.9786,0,0
157451,0,0.51,0.111,6,1239.780339,0,0
157438,0,0.47,0.324,4,2673.641825,1,0
157465,0,0.3,0.312,9,5985.060221,0,0
157461,0,0.47,0.057,6,5486.895883,0,0
157491,0,0.19,0.108,6,5327.582492,0,0
157485,0,0.27,0.337,5,3412.648818,0,0
157549,1,0.68,0.154,4,2517.780419,1,0
157525,0,0.39,0.078,3,1758.274755,0,0
157577,0,0.1,0.299,4,4177.08915,1,0
157563,2,0.47,0.498,5,2401.205505,1,0
157667,0,0.54,0.797,5,6121.569449,0,0
157627,0,0.26,0.255,6,2941.528986,0,0
157693,1,0.77,0.184,5,2922.477063,1,0
157677,0,0.27,0.765,6,1262.648335,0,1
157728,1,0.43,0.264,4,2156.776631,1,0
157718,0,0.39,0.325,5,1363.139634,0,0
157758,0,0.34,1.021,5,2664.93003,0,0
157730,0,0.35,0.461,5,2456.213017,0,0
157812,0,0.3,0.427,5,2199.423352,1,0
157766,0,0.28,0.659,7,1751.174379,0,1
157824,1,0.58,0.165,3,2412.826124,1,1
157822,0,0.25,0.546,5,5108.708628,0,0
157862,0,0.3,0.127,4,5376.806717,0,0
157830,0,0.14,0.611,7,3439.119588,0,1
157906,0,0.53,0.892,3,3046.418499,0,0
157876,0,0.21,0.468,3,2252.865629,0,0
157920,0,0.21,0.491,4,2248.790717,0,0
157910,0,0.28,0.206,3,3955.737807,0,0
157959,0,0.29,0.139,4,2069.920307,0,0
157940,0,0.3,0.167,5,2808.25455,0,0
157991,0,0.48,0.301,3,7080.983371,1,0
157985,1,0.32,0.032,3,4004.210428,0,0
158031,0,0.3,0.117,5,6008.263437,1,0
157993,0,0.5,0.418,6,5163.271641,0,0
158085,2,0.87,0.128,3,3877.289122,1,1
158079,0,0.5,0.347,6,2137.1823,0,0
158129,0,0.08,0.565,6,2196.28446,0,0
158109,0,0.4,0.64,5,2275.472896,0,0
158173,1,0.4,0.797,3,1351.51507,0,0
158141,0,0.36,0.048,6,5165.187305,0,0
158183,0,0.29,0.079,4,3909.913137,0,0
158181,0,0.22,0.38,4,3285.640988,0,0
158208,0,0.29,0.124,5,4263.004342,0,0
158205,0,0.2,0.173,3,2857.064375,0,0
158228,0,0.46,1.08,5,3011.160025,0,0
158212,1,0.32,0.078,2,3142.321801,0,0
158250,0,0.21,0.155,8,1908.489725,0,0
158234,0,0.16,0.225,5,2279.701696,0,0
158274,0,0.56,0.691,7,3310.639177,0,0
158268,0,0.24,1.141,4,3153.662006,0,1
158292,0,0.14,1.258,4,4627.707064,0,0
158276,0,0.42,0.587,5,2061.221252,0,0
158308,0,0.21,0.073,4,3237.935288,0,0
158300,0,0.21,0.067,8,1927.465792,0,0
158322,0,0.48,0.613,4,2162.515191,0,0
158310,0,0.08,0.136,7,4529.203711,0,0
158364,0,0.54,0.629,4,4370.841523,0,1
158326,0,0.27,0.996,6,3641.011745,0,0
158392,0,0.39,0.092,5,1611.402222,0,0
158370,0,0.45,0.122,4,3020.250426,0,0
158410,0,0.31,0.097,9,3307.048843,0,0
158408,0,0.42,0.453,6,1627.085471,0,0
158456,0,0.32,0.378,6,2359.351136,0,0
158430,0,0.08,0.051,5,1543.195858,0,0
158499,0,0.35,0.386,4,1731.307061,0,0
158491,1,0.33,0.037,3,2538.342371,0,1
158509,0,0.24,0.108,4,1479.464176,0,0
158501,0,0.31,0.322,4,2982.785006,0,0
158559,0,0.13,0.199,6,2631.597807,0,0
158527,0,0.16,0.019,4,3892.06216,0,0
158607,1,0.7,0.287,7,2598.950325,0,0
158579,0,0.13,0.092,3,3010.404109,0,0
158619,0,0.5,0.209,7,2464.072756,0,0
158613,0,0.13,0.032,6,1478.467259,1,0
158627,1,0.35,1.547,2,1556.206859,0,1
158625,0,0.23,0.12,4,4186.758102,1,0
158649,0,0.32,0.034,9,3845.876266,0,0
158637,0,0.16,0.24,6,726.815527,0,0
158683,0,0.34,0.019,7,830.2741783,0,0
158663,1,0.54,0.461,3,4381.546571,0,0
158699,0,0.27,0.362,3,1643.395637,0,0
158689,0,0.25,0.976,6,3314.383566,0,0
158713,0,0.46,0.122,5,4363.949086,0,0
158709,0,0.23,0.089,5,4144.851272,0,0
158738,1,0.68,0.637,3,971.0829758,0,0
158730,0,0.71,0.493,5,3137.584936,0,0
158748,0,0.23,0.235,6,3269.8074,0,0
158744,0,0.37,0.276,6,5883.723883,0,0
158756,0,0.41,0.202,5,5060.076431,0,0
158754,1,0.68,0.172,7,2455.570786,1,1
158812,1,0.51,0.677,3,2273.079631,0,0
158760,0,0.07,0.073,4,2745.41456,0,0
158940,0,0.15,0.015,4,2516.045626,0,0
158844,0,0.25,0.071,6,3714.080858,0,0
158952,1,0.57,0.594,4,3084.697876,1,1
158944,0,0.59,0.078,4,2103.401256,0,0
158962,0,0.17,0.154,4,1301.658892,0,0
158960,0,0.36,0.539,5,2660.121453,0,0
158991,0,0.14,0.423,6,4490.745557,0,1
158979,1,0.5,1.255,2,1135.448972,1,0
159009,0,0.2,0.812,4,7574.679191,1,1
158993,0,0.05,0.527,6,1161.914794,0,0
159017,0,0.21,0.202,6,1845.321618,0,0
159015,0,0.24,0.558,4,3385.356547,0,0
159041,0,0.4,0.417,4,1246.161216,0,0
159023,0,0.22,0.752,6,1585.689602,0,0
159059,0,0.18,0.975,5,4983.185603,0,0
159043,0,0.31,0.058,4,4547.952404,0,0
159079,2,1.18,0.211,4,2196.517961,0,1
159073,0,0.3,0.325,7,2672.85567,0,0
159149,1,0.68,0.323,5,4379.418092,0,0
159105,0,0.28,0.209,5,4900.77028,0,0
159171,0,0.21,0.654,4,5444.644017,0,0
159157,1,0.64,0.337,3,2929.892701,0,0
159187,1,0.31,0.139,3,6016.270302,1,0
159173,0,0.26,0.612,6,5136.119116,0,0
159197,2,0.85,0.23,3,2850.374769,1,0
159195,0,0.28,0.04,5,6484.26973,0,0
159213,0,0.34,0.562,5,3465.24592,0,0
159209,0,0.42,0.303,5,3753.811804,0,0
159236,1,0.32,0.359,5,2676.6292,0,0
159219,1,0.62,0.58,3,2335.706293,0,0
159276,1,0.47,0.853,2,2995.982191,0,1
159262,0,0.49,0.019,3,7562.582692,0,0
159302,2,0.54,0.14,5,3112.180285,0,0
159290,0,0.27,0.165,5,3821.502002,0,0
159326,1,0.58,0.38,6,3811.473692,1,0
159308,0,0.29,0.663,7,1601.019525,0,0
159352,0,0.51,0.138,6,1751.948203,0,0
159330,1,0.58,0.214,4,2419.305709,0,0
159436,1,0.58,0.504,4,2983.701717,0,0
159432,1,0.54,0.875,5,4609.646945,0,0
159444,0,0.33,0.07,6,1616.425898,0,0
159442,0,0.21,0.276,6,2729.766989,0,0
159480,0,0.29,0.578,7,4064.061797,0,0
159446,0,0.46,0.306,5,2157.867222,0,0
159503,0,0.2,0.127,8,4736.135353,0,0
159491,0,0.2,0.091,5,1955.005554,0,0
159527,0,0.14,0.539,6,4861.285885,0,0
159509,0,0.35,0.031,6,2341.79705,0,0
159549,0,0.2,0.787,4,1940.79399,0,0
159529,0,0.47,0.447,5,3692.376493,1,0
159611,0,0.3,0.168,6,2773.605132,0,0
159575,0,0.38,0.181,5,2509.813825,0,0
159631,0,0.14,0.553,6,5395.797026,0,0
159627,0,0.18,0.184,7,3185.262428,0,0
159639,0,0.32,0.07,8,7031.950325,0,0
159637,0,0.35,0.143,4,2149.498543,0,0
159649,0,0.38,0.017,4,4375.472193,0,0
159647,1,0.66,0.359,6,3521.224642,0,0
159697,0,0.09,0.199,5,5760.016157,0,0
159695,2,0.82,0.264,2,4297.075796,0,0
159713,1,0.34,1.115,5,2263.492789,0,1
159707,0,0.31,0.147,3,3956.331978,0,0
159746,0,0.41,0.06,5,2803.510764,0,0
159735,0,0.34,0.492,4,4937.212226,0,0
159786,0,0.37,0.168,4,2928.9622,1,0
159770,0,0.24,0.206,3,6225.923588,0,0
159824,0,0.24,0.504,5,1583.060271,0,0
159812,0,0.22,0.344,4,992.1372917,0,0
159920,0,0.42,0.575,4,2995.748734,0,0
159828,0,0.23,0.304,4,2143.747147,0,0
159930,0,0.41,0.364,3,6771.956601,0,0
159926,0,0.43,0.009,6,5563.088286,0,0
159980,1,0.37,0.653,4,4982.169981,0,0
159952,0,0.37,0.497,4,4003.321036,0,0
159988,0,0.12,0.259,6,4997.454145,0,0
159982,0,0.16,0.57,3,4618.621021,0,0
160007,0,0.32,0.144,5,2114.75581,0,0
159992,0,0.27,0.34,6,1796.829754,0,0
160051,0,0.22,0.068,5,3398.095783,0,0
160017,0,0.39,0.376,5,3807.522662,0,0
160087,1,0.61,0.044,3,2547.243529,2,0
160079,0,0.1,0.045,7,2459.718463,0,0
160117,0,0.31,0.235,5,4177.628258,0,0
160099,0,0.11,0.526,4,2193.752037,0,0
160135,0,0.4,0.433,4,5059.683258,0,0
160119,0,0.25,0.034,7,2913.167856,0,0
160143,0,0.18,0.221,4,2473.42412,0,0
160141,0,0.5,0.921,4,4903.424969,0,0
160161,1,0.73,0.219,3,1604.277352,0,0
160159,0,0.15,0.32,6,2621.993104,0,0
160201,1,0.38,0.706,4,2617.989151,0,0
160163,0,0.14,0.29,4,1603.953999,0,0
160213,0,0.23,0.573,3,5319.425129,0,0
160209,1,0.59,0.276,4,1764.58461,0,1
158917,0,0.29,0.205,4,1364.614827,0,0
158891,0,0.41,0.176,4,3361.290042,0,0
158975,0,0.78,0.438,6,5895.435621,0,0
158973,0,0.16,0.009,6,3113.500073,0,0
159018,0,0.29,0.26,5,1605.761352,0,0
158976,0,0.13,0.511,4,3297.708667,0,0
159062,0,0.18,0.265,7,6582.641724,0,0
159058,0,0.44,0.818,4,2838.21744,0,0
159136,0,0.15,0.16,5,2483.657605,0,0
159068,0,0.52,0.148,6,3534.273262,0,0
159164,0,0.19,0.1,7,6088.082714,0,0
159162,2,1.14,0.187,6,5376.307214,2,0
159178,0,0.28,0.567,4,2879.808809,0,0
159172,0,0.24,0.014,5,3912.58447,0,0
159208,1,0.29,0.582,3,2618.533165,1,0
159188,0,0.33,0.062,4,2440.911664,0,0
159237,0,0.28,0.331,4,2375.424445,0,0
159249,0,0.31,0.238,7,4607.196456,0,0
159265,0,0.26,0.484,6,3551.782394,0,0
159271,0,0.34,0.669,5,4543.565524,0,0
159279,0,0.27,0.419,4,6311.107507,0,0
159299,0,0.3,0.092,7,5614.440619,0,0
159303,0,0.27,0.399,5,2490.813763,0,0
159351,0,0.31,0.365,7,4866.399594,0,0
159353,0,0.52,0.76,5,2115.521268,0,0
159363,0,0.17,0.653,5,4037.271074,0,0
159367,0,0.22,0.231,6,3228.956552,0,0
159385,0,0.14,0.275,6,646.5127439,0,0
159397,0,0.11,0.101,5,2257.678175,0,0
159407,0,0.16,0.061,6,2138.692997,0,0
159413,0,0.4,0.162,5,2799.525902,0,0
159417,0,0.09,0.292,5,5181.491727,0,0
159437,0,0.29,0.417,6,1176.242251,0,0
159439,0,0.3,0.289,5,7064.649035,1,0
159453,1,0.38,0.23,5,1877.197823,0,0
159469,0,0.43,0.078,4,3968.462097,0,0
159473,0,0.51,0.31,6,5264.272639,0,0
159479,0,0.29,0.22,6,3978.902254,0,0
159502,0,0.17,0.103,7,5227.441959,1,0
159518,0,0.42,0.717,5,4154.042051,0,0
159524,0,0.27,0.06,5,3943.628915,1,0
159554,0,0.29,0.576,3,3478.724604,0,0
159562,1,0.65,0.121,3,5864.368883,1,0
159588,0,0.29,0.403,9,1706.259016,0,0
159592,0,0.37,0.275,3,4205.927282,0,0
159638,0,0.49,0.259,5,2323.363938,0,0
159666,0,0.34,0.156,8,4839.838469,0,0
159670,0,0.72,0.365,6,7756.620096,0,0
159682,0,0.17,0.555,5,762.4268992,0,0
159734,0,0.65,0.166,5,4237.949077,0,0
159751,0,0.14,0.183,5,6305.073382,0,0
159783,0,0.35,0.115,4,704.8106235,1,1
159793,0,0.19,0.147,5,2982.271263,0,0
159797,0,0.14,0.84,6,1641.618616,0,0
159803,1,0.66,0.146,4,3161.646108,0,0
159813,0,0.16,0.305,5,1987.268818,0,0
159857,1,0.7,0.263,4,5677.743745,0,0
159945,0,0.21,0.126,5,7125.806155,0,0
159971,0,0.4,0.131,4,2236.348186,0,0
159977,0,0.22,0.063,4,4039.295825,1,0
160044,0,0.36,0.926,5,4524.472968,0,0
160048,0,0.13,0.104,3,480.6294614,0,0
160054,0,0.48,0.858,5,8850.424551,0,0
160068,0,0.4,0.063,5,3553.416593,0,0
160140,0,0.38,0.415,5,5614.659878,0,0
160158,0,0.38,0.08,4,5328.860302,0,0
160168,0,0.22,0.157,3,1516.067943,0,0
160204,0,0.31,0.43,7,6667.542069,1,0
160236,0,0.14,0.324,6,2990.965044,0,0
160242,1,0.68,0.088,6,8361.198544,0,1
160254,0,0.47,0.162,7,5632.13638,0,0
160263,0,0.33,0.278,5,3396.195603,0,0
160277,0,0.21,0.31,8,4809.639804,0,0
160281,1,1.28,0.246,4,4135.930608,0,0
160311,0,0.41,0.312,5,5378.114433,0,0
160341,0,0.48,0.323,5,577.6107643,0,0
160345,1,0.48,1.035,4,4047.296621,0,0
160351,0,0.57,0.144,8,3393.753297,0,0
160361,1,0.44,0.49,4,1646.862251,0,0
160419,0,0.34,0.341,7,6158.246785,0,0
160421,0,0.14,1.027,8,3222.529621,0,0
160431,0,0.48,0.011,5,1712.073875,0,0
160435,0,0.41,0.475,4,5405.519413,0,0
160451,0,0.14,0.427,4,1442.56365,0,0
160453,0,0.43,0.336,6,3428.504206,0,0
160457,0,0.3,0.601,5,2093.142707,0,0
160489,0,0.42,0.31,6,1399.829982,0,0
160501,1,0.57,0.805,3,4025.434431,1,0
160526,0,0.4,0.453,4,1081.231856,0,0
160530,0,0.28,0.219,3,4392.623714,0,0
160534,0,0.17,0.293,5,5766.547568,0,0
160548,0,0.17,0.246,5,5474.862029,0,0
160556,0,0.25,0.403,3,2756.274899,0,0
160558,0,0.24,0.735,5,1553.106714,0,0
160568,1,0.34,0.117,4,6147.145402,0,0
160588,0,0.22,0.124,6,9501.801891,0,0
160622,0,0.17,0.151,3,5397.01254,0,0
160652,0,0.18,0.073,6,2816.299616,0,0
160656,0,0.33,0.476,5,1994.431611,0,0
160660,0,0.31,0.205,2,2842.929079,0,0
160678,0,0.39,0.074,4,5811.891148,0,0
160730,0,0.15,0.256,6,2185.354607,0,0
160736,0,0.19,0.223,3,3941.798698,0,0
160748,0,0.19,0.04,4,4245.183848,0,0
160760,0,0.08,0.149,5,469.0123416,0,0
160811,1,0.47,0.152,4,2245.302096,0,0
160813,0,0.33,0.35,4,2708.929969,0,0
160827,0,0.46,0.062,4,2603.279479,0,0
160835,1,0.66,0.634,8,3897.084875,0,0
160839,0,0.32,0.01,6,1691.397302,1,0
160845,1,0.75,0.722,4,5523.212737,2,0
160851,0,0.29,0.101,4,3748.506979,0,0
160861,0,0.41,0.6,5,1602.068273,0,0
160863,0,0.41,0.346,4,1425.46999,0,0
160865,0,0.18,0.114,4,9497.99908,1,0
160867,0,0.13,0.522,4,4875.636112,0,0
160923,0,0.41,0.361,5,6502.099916,3,0
160943,0,0.29,0.314,9,11189.72908,0,0
160945,0,0.14,0.033,5,5365.88744,0,0
160237,0,0.27,0.255,4,2269.803664,1,0
160247,0,0.24,0.131,5,2698.813673,0,0
160255,0,0.29,0.144,4,1853.995666,0,0
160256,0,0.34,0.242,4,1316.974558,0,0
160262,1,0.38,0.121,3,1119.804169,0,1
160278,1,0.37,0.182,6,2358.42699,0,0
160282,1,0.5,0.369,5,4632.81404,1,0
160294,0,0.13,0.245,5,6373.649731,0,0
160320,0,0.4,0.128,4,3899.699851,0,0
160328,1,0.29,0.397,3,2591.518226,0,0
160336,0,0.46,0.472,7,2587.958476,0,0
160362,0,0.28,0.283,5,8304.041054,0,0
160404,0,0.17,0.218,5,4567.952709,0,0
160406,1,0.48,0.121,4,3771.113144,0,0
160422,0,0.14,0.877,3,1831.190425,0,0
160428,0,0.44,0.772,3,3611.842935,0,0
160446,0,0.57,0.148,4,2212.93982,0,0
160456,0,0.12,0.281,3,3142.336171,0,0
160464,0,0.17,0.326,5,2014.999777,1,0
160472,0,0.09,0.752,7,3347.894391,0,0
160488,0,0.35,0.315,5,1327.517409,0,0
160498,0,0.15,0.859,4,1645.293855,0,0
160504,0,0.34,0.472,6,4185.589705,0,0
160510,1,0.41,0.061,4,2704.618881,2,0
160515,1,0.8,0.465,5,2744.214488,0,1
160531,0,0.36,0.206,5,4284.431425,0,0
160541,0,0.13,0.047,5,5588.351181,0,0
160543,0,0.56,0.069,3,1387.545628,0,0
160547,0,0.31,0.226,6,4074.553049,0,0
160553,0,0.27,0.123,7,2113.231095,0,0
160571,0,0.06,0.16,5,8037.686761,0,0
160597,1,0.48,0.725,4,3639.904946,0,0
160601,0,0.14,0.149,5,1996.193013,0,0
160653,1,0.56,0.299,5,2056.978652,0,0
160683,0,0.13,0.206,4,3294.387205,0,0
160693,0,0.49,0.168,5,3091.795793,0,0
160709,0,0.3,0.275,5,4244.220147,0,0
160723,0,0.16,0.101,4,2476.64752,0,0
160725,0,0.31,0.041,6,3021.26782,0,0
160763,0,0.35,0.86,6,1946.61871,0,0
160788,0,0.32,0.214,3,3253.197016,0,0
160796,0,0.47,0.003,5,1617.658087,0,0
160814,0,0.19,0.733,5,2372.697516,0,0
160816,0,0.38,1.215,7,1511.607693,0,0
160818,0,0.23,0.306,7,7425.767357,0,0
160824,0,0.17,0.11,5,3881.366419,0,0
160828,0,0.49,0.283,7,4549.156889,0,0
160832,0,0.3,0.187,8,3622.011778,0,0
160868,0,0.28,0.706,5,5458.061148,0,0
160898,0,0.11,1.586,6,7177.74526,0,0
160906,0,0.12,0.013,5,3529.871953,0,0
160914,1,0.82,0.332,3,1247.290193,0,1
160928,0,0.49,0.171,4,1733.813714,0,0
160930,1,0.65,0.622,3,2673.651426,0,0
160964,0,0.18,0.038,8,2956.001866,0,0
160990,0,0.33,0.358,4,2667.008058,0,0
161006,0,0.21,0.511,5,1084.041066,0,0
161018,0,0.18,0.516,5,3225.625686,0,0
161043,0,0.44,0.185,4,3984.527267,0,0
161073,0,0.42,0.087,6,2579.120726,0,0
161085,0,0.65,0.043,7,4046.913149,0,0
161103,0,0.34,0.154,5,11851.19121,0,0
161137,1,0.38,0.407,4,2389.893828,1,0
161143,0,0.15,0.485,7,1663.382486,1,0
161145,0,0.29,0.08,6,2052.309144,0,0
161183,0,0.31,0.2,3,1491.388325,0,0
161197,0,0.34,0.729,7,891.0910045,0,0
161207,0,0.24,0.154,4,1855.728586,0,0
161257,0,0.17,0.053,5,2401.732217,0,0
161261,0,0.14,0.126,5,3075.15147,0,0
161269,0,0.16,0.585,7,4353.206512,0,0
161320,0,0.14,1.012,7,2514.203142,0,0
161324,0,0.19,0.259,6,3362.750236,0,0
161326,0,0.12,0.326,6,4925.485575,0,0
161332,0,0.15,0.482,5,5012.069972,0,0
161346,0,0.21,0.162,7,2002.16957,0,0
161362,0,0.37,0.311,4,660.8947506,0,0
161374,0,0.36,0.229,7,4942.89244,0,0
161400,0,0.31,0.685,8,2260.073802,0,1
161404,0,0.31,0.298,5,3408.258198,0,0
161416,0,0.33,0.291,6,5771.319229,0,0
161424,0,0.28,0.677,3,1778.464428,0,0
161436,0,0.35,0.069,5,5599.569892,0,0
161464,0,0.13,0.441,6,2472.110932,0,0
161490,0,0.26,0.596,3,2654.555854,0,0
161496,0,0.22,0.681,6,1727.370486,0,0
161516,1,0.42,0.309,4,3718.256784,0,0
161541,0,0.16,0.428,4,7025.261114,0,0
161551,0,0.51,0.619,7,2315.00517,0,0
161577,0,0.52,0.071,5,4558.128268,0,0
161587,0,0.43,0.433,6,3171.063252,0,0
161589,0,0.23,0.237,8,1809.954225,0,0
161605,0,0.22,0.573,6,1432.803334,0,0
161611,0,0.19,0.791,5,5950.679952,0,0
161619,0,0.36,0.519,7,4686.723395,0,0
161621,1,0.47,0.22,4,3026.772055,0,0
161647,1,0.84,0.068,3,3299.256213,0,0
161677,0,0.35,0.081,4,7617.891532,0,0
161679,0,0.27,0.219,4,2146.112511,0,0
161703,0,0.34,0.159,5,3212.200062,0,0
161709,0,0.17,0.333,6,4933.207909,0,0
161737,0,0.26,0.293,6,2929.631789,0,0
161753,0,0.53,0.117,9,3237.726205,0,0
161781,1,0.7,0.259,2,2441.006084,0,1
161794,0,0.35,0.555,3,5005.120067,1,0
161812,0,0.26,0.058,5,2965.938455,0,0
161826,1,0.22,0.47,4,2906.037349,1,0
161844,0,0.38,0.07,7,1492.191728,0,0
161858,0,0.33,0.088,6,3165.849451,0,0
161868,0,0.17,0.064,4,8773.193884,0,0
161876,1,0.6,0.434,4,4333.36919,0,0
161902,0,0.17,0.178,6,1408.331338,0,0
161910,0,0.28,0.081,4,2872.32183,1,0
161920,0,0.23,0.54,5,1648.400823,0,0
161948,1,0.48,0.937,5,904.0470426,0,0
161950,0,0.12,0.501,4,6504.242904,0,0
161964,0,0.44,0.161,5,2028.927049,0,0
162014,1,0.37,0.62,3,7012.525676,0,0
162018,1,0.58,1.063,4,3633.193849,1,0
160951,0,0.28,0.479,5,3719.924513,0,0
160987,0,0.17,0.392,6,3925.960338,0,0
160997,0,0.42,0.105,5,3240.294551,0,0
161001,0,0.36,0.536,4,3295.517992,0,0
161003,0,0.47,0.225,4,1155.052419,0,0
161072,0,0.15,0.074,5,1619.000977,0,0
161074,0,0.14,0.023,5,4896.955482,0,0
161078,0,0.96,0.093,5,3752.520112,0,0
161086,0,0.18,0.351,6,4538.370295,0,0
161112,0,0.25,0.125,6,5403.393186,0,0
161142,0,0.23,1.316,8,2184.312083,0,0
161146,0,0.18,0.162,6,7352.845649,0,0
161148,0,0.21,0.153,5,907.1509355,0,0
161176,0,0.34,0.577,7,4615.997969,0,0
161192,0,0.62,0.207,4,3546.13094,0,0
161206,0,0.26,0.051,5,1669.712156,0,0
161214,0,0.43,0.506,6,3136.194349,0,0
161224,0,0.52,0.451,6,6448.533915,0,0
161281,0,0.25,0.328,4,1503.322395,0,0
161285,1,0.72,0.313,4,4907.867935,0,0
161307,0,0.25,0.603,5,3194.985135,0,0
161331,0,0.25,0.278,5,4203.349369,0,0
161357,1,0.49,0.193,5,1783.61286,0,0
161375,0,0.4,0.387,5,1790.132724,0,0
161455,1,0.33,0.048,6,4061.209095,0,0
161489,0,0.41,0.384,6,2094.773795,0,0
161491,0,0.12,0.418,6,8352.24074,0,0
161501,0,0.14,0.31,5,3148.40662,0,0
161515,0,0.38,0.88,3,1435.519213,0,0
161536,0,0.2,0.385,3,3093.528379,0,0
161624,0,0.29,0.1,5,3176.988642,0,0
161642,0,0.27,0.217,8,7995.797958,0,0
161644,0,0.12,0.556,3,3755.85279,0,0
161652,0,0.25,0.245,4,6069.246866,1,0
161668,0,0.08,0.744,4,1845.068438,1,0
161664,0,0.69,0.753,4,5184.653665,0,0
161680,0,0.1,0.375,4,2768.791058,0,0
161676,0,0.35,0.136,5,2764.306336,1,0
161692,0,0.2,0.057,9,2270.623544,0,0
161684,0,0.75,0.281,4,5813.604405,0,0
161762,0,0.5,0.546,3,1553.850939,0,0
161734,0,0.26,0.143,6,1555.486563,0,0
161784,0,0.23,0.23,5,3195.272655,0,0
161782,0,0.17,0.34,7,1830.747603,0,0
161819,0,0.12,0.131,6,1257.978913,0,0
161817,0,0.2,0.462,6,1986.270873,0,0
161869,0,0.18,0.205,5,2629.51055,0,0
161831,0,0.23,0.053,7,6738.831553,0,0
161879,0,0.18,0.233,8,4548.375684,1,0
161873,1,0.67,0.608,3,1664.901435,1,0
161915,0,0.19,0.097,7,2581.922339,0,0
161887,0,0.21,0.204,5,2381.158821,0,0
161927,0,0.47,0.101,4,3547.309969,0,0
161919,0,0.24,0.156,6,3327.833907,0,0
161973,0,0.29,0.115,3,2708.165333,0,0
161939,0,0.31,0.271,7,1750.675955,0,0
162080,1,0.38,0.12,7,1821.502517,0,0
162017,1,0.4,0.128,5,4453.441699,0,0
162150,1,0.51,0.092,4,3773.748433,0,0
162090,0,0.16,0.168,4,2202.288911,0,0
162230,0,0.22,0.301,5,1785.832986,0,0
162218,0,0.27,0.081,6,4380.166474,0,0
162250,0,0.25,0.37,3,8012.151495,0,0
162238,0,0.15,0.161,5,1269.748238,0,0
162335,0,0.31,0.542,4,4398.49549,0,0
162298,0,0.41,0.418,5,1135.465531,0,0
162347,2,0.74,0.52,4,1188.332921,1,0
162343,0,0.37,0.064,6,1754.629855,0,0
162371,0,0.17,0.434,5,2311.235598,0,0
162363,0,0.24,0.442,7,2270.675749,0,0
162399,0,0.56,0.64,4,2478.977739,0,0
162395,0,0.15,0.126,5,5493.51051,0,0
162439,0,0.16,0.265,5,3402.948792,0,0
162425,0,0.04,0.143,5,4450.931363,0,0
162445,1,0.53,0.519,5,1335.297997,1,0
162443,0,0.21,0.28,5,2266.868786,0,0
162483,0,0.34,0.115,5,6554.891266,0,0
162459,0,0.18,0.488,6,4960.806113,0,0
162578,0,0.25,0.066,5,3052.72558,0,0
162519,0,0.17,0.253,6,4799.2503,0,0
162594,0,0.12,0.38,3,2665.975582,0,0
162588,0,0.4,0.226,3,2376.533201,0,0
162636,0,0.53,0.189,4,1370.357445,0,0
162632,1,0.3,0.092,3,3004.492173,0,0
162696,0,0.26,0.042,7,2462.301923,0,0
162680,0,0.22,1.237,5,5433.966387,0,1
162704,0,0.27,0.178,7,2092.288765,0,0
162700,0,0.18,0.617,3,1469.11712,0,0
162710,1,0.93,1.12,4,2150.828819,0,0
162708,0,0.29,0.042,7,2334.914387,0,0
162786,0,0.15,0.624,6,3697.178999,0,0
162730,0,0.3,0.358,4,5686.045379,0,0
162863,0,0.32,0.331,5,3205.290072,0,0
162845,0,0.13,0.129,4,4827.907746,0,0
162905,0,0.26,0.505,5,4692.829162,0,0
162871,2,0.66,0.4,5,1573.607561,1,1
162975,1,0.52,0.393,4,1740.037324,0,1
162909,0,0.1,0.077,5,5184.124421,0,0
162987,0,0.32,0.551,4,8712.628131,0,0
162981,0,0.17,0.307,6,1813.940833,0,0
163021,0,0.3,0.779,6,3086.492087,0,0
163019,0,0.22,0.254,5,2154.334648,0,0
163065,0,0.29,0.306,4,3269.916215,2,0
163027,0,0.13,0.222,7,2448.6628,0,0
163110,0,0.38,0.058,5,3458.650972,0,0
163086,0,0.19,0.015,4,1420.301438,0,0
163116,0,0.23,0.118,5,3134.12426,1,0
163112,0,0.19,0.151,4,5033.865197,0,0
163132,0,0.09,0.22,5,3093.395374,0,0
163120,0,0.2,0.383,6,4915.113519,1,0
163166,0,0.16,0.434,3,2453.068102,0,0
163158,1,0.68,0.167,5,2242.496949,0,0
163184,0,0.39,0.566,7,5974.264466,0,0
163168,0,0.26,0.326,4,4724.621061,0,0
163206,0,0.11,0.086,5,5989.529256,0,0
163196,0,0.38,0.011,5,2909.594001,0,0
163226,0,0.21,1.237,8,2317.00299,0,0
163218,0,0.54,0.175,3,1146.275553,0,0
162020,0,0.35,0.422,8,3651.585586,0,0
163244,0,0.3,0.06,8,3019.930921,0,0
